model,question_id,tier,run,score,error_type,error_msg,llm_sql,reference_sql,tokens_in,tokens_out,cost_usd,latency_ms
claude-opus-4,t4_02,4,1,3,,,"SELECT u.plan, count() AS event_count
FROM events e
JOIN users u ON e.user_id = u.user_id
GROUP BY u.plan
ORDER BY event_count DESC","SELECT u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY u.plan ORDER BY cnt DESC",451,52,0.010665,1737
claude-opus-4,t4_02,4,2,3,,,"SELECT u.plan, count() AS event_count
FROM events e
JOIN users u ON e.user_id = u.user_id
GROUP BY u.plan
ORDER BY event_count DESC","SELECT u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY u.plan ORDER BY cnt DESC",451,52,0.010665,2055
claude-opus-4,t4_02,4,3,3,,,"SELECT u.plan, count() AS event_count
FROM events e
JOIN users u ON e.user_id = u.user_id
GROUP BY u.plan
ORDER BY event_count DESC","SELECT u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY u.plan ORDER BY cnt DESC",451,52,0.010665,1072
claude-opus-4,t4_03,4,1,3,,,"SELECT u.user_id
FROM users u
LEFT ANTI JOIN events e ON u.user_id = e.user_id","SELECT u.user_id, u.email FROM users AS u LEFT JOIN events AS e ON u.user_id = e.user_id WHERE e.user_id IS NULL",453,37,0.00957,1122
claude-opus-4,t4_03,4,2,3,,,"SELECT u.user_id
FROM users u
LEFT JOIN events e ON u.user_id = e.user_id
WHERE e.user_id IS NULL","SELECT u.user_id, u.email FROM users AS u LEFT JOIN events AS e ON u.user_id = e.user_id WHERE e.user_id IS NULL",453,44,0.010095,1182
claude-opus-4,t4_03,4,3,3,,,"SELECT u.user_id
FROM users u
LEFT ANTI JOIN events e ON u.user_id = e.user_id","SELECT u.user_id, u.email FROM users AS u LEFT JOIN events AS e ON u.user_id = e.user_id WHERE e.user_id IS NULL",453,37,0.00957,1129
claude-opus-4,t4_04,4,1,2,Logic Error,"Got: 6396	143	enterprise
1040	138	pro
6726	135	pro
7449	135	pro
9339	134	pro
4333	133	pro
3566	132	enterp","WITH top_users AS (
    SELECT user_id, count() AS event_count
    FROM events
    GROUP BY user_id
    ORDER BY event_count DESC
    LIMIT 10
)
SELECT t.user_id, t.event_count, u.plan
FROM top_users t
LEFT JOIN users u ON t.user_id = u.user_id
ORDER BY t.event_count DESC","WITH top_users AS (SELECT user_id, count() AS cnt FROM events GROUP BY user_id ORDER BY cnt DESC LIMIT 10) SELECT t.user_id, t.cnt, u.plan FROM top_users AS t INNER JOIN users AS u ON t.user_id = u.user_id ORDER BY t.cnt DESC",465,103,0.0147,1834
claude-opus-4,t4_04,4,2,2,Logic Error,"Got: 6396	143	enterprise
1040	138	pro
6726	135	pro
7449	135	pro
9339	134	pro
4333	133	pro
3566	132	enterp","WITH top_users AS (
    SELECT user_id, count() AS event_count
    FROM events
    GROUP BY user_id
    ORDER BY event_count DESC
    LIMIT 10
)
SELECT t.user_id, t.event_count, u.plan
FROM top_users t
LEFT JOIN users u ON t.user_id = u.user_id
ORDER BY t.event_count DESC","WITH top_users AS (SELECT user_id, count() AS cnt FROM events GROUP BY user_id ORDER BY cnt DESC LIMIT 10) SELECT t.user_id, t.cnt, u.plan FROM top_users AS t INNER JOIN users AS u ON t.user_id = u.user_id ORDER BY t.cnt DESC",465,103,0.0147,881
claude-opus-4,t4_04,4,3,2,Logic Error,"Got: 6396	143	enterprise
1040	138	pro
6726	135	pro
7449	135	pro
9339	134	pro
4333	133	pro
3566	132	enterp","WITH top_users AS (
    SELECT user_id, count() AS event_count
    FROM events
    GROUP BY user_id
    ORDER BY event_count DESC
    LIMIT 10
)
SELECT t.user_id, t.event_count, u.plan
FROM top_users t
LEFT JOIN users u ON t.user_id = u.user_id
ORDER BY t.event_count DESC","WITH top_users AS (SELECT user_id, count() AS cnt FROM events GROUP BY user_id ORDER BY cnt DESC LIMIT 10) SELECT t.user_id, t.cnt, u.plan FROM top_users AS t INNER JOIN users AS u ON t.user_id = u.user_id ORDER BY t.cnt DESC",465,103,0.0147,2062
claude-opus-4,t4_05,4,1,3,,,"SELECT user_id, count() AS event_count
FROM events
GROUP BY user_id
HAVING event_count > (SELECT avg(cnt) FROM (SELECT count() AS cnt FROM events GROUP BY user_id))
ORDER BY event_count DESC","SELECT user_id, count() AS cnt FROM events GROUP BY user_id HAVING cnt > (SELECT avg(c) FROM (SELECT count() AS c FROM events GROUP BY user_id))",459,63,0.01161,1886
claude-opus-4,t4_05,4,2,3,,,"SELECT user_id, count() AS event_count
FROM events
GROUP BY user_id
HAVING event_count > (SELECT avg(cnt) FROM (SELECT count() AS cnt FROM events GROUP BY user_id))
ORDER BY event_count DESC","SELECT user_id, count() AS cnt FROM events GROUP BY user_id HAVING cnt > (SELECT avg(c) FROM (SELECT count() AS c FROM events GROUP BY user_id))",459,63,0.01161,1131
claude-opus-4,t4_05,4,3,3,,,"SELECT user_id, count() AS event_count
FROM events
GROUP BY user_id
HAVING event_count > (SELECT avg(cnt) FROM (SELECT count() AS cnt FROM events GROUP BY user_id))
ORDER BY event_count DESC","SELECT user_id, count() AS cnt FROM events GROUP BY user_id HAVING cnt > (SELECT avg(c) FROM (SELECT count() AS c FROM events GROUP BY user_id))",459,63,0.01161,1752
claude-opus-4,t4_06,4,1,2,Logic Error,"Got: 81015	2024-11-01 00:04:33.000	8349	signup	/settings	4631	{'campaign':'launch','source':'google'}	[]	","SELECT *
FROM events
WHERE user_id IN (
    SELECT user_id
    FROM users
    WHERE plan = 'enterprise'
)",SELECT * FROM events WHERE user_id IN (SELECT user_id FROM users WHERE plan = 'enterprise') ORDER BY timestamp LIMIT 100,463,41,0.01002,2114
claude-opus-4,t4_06,4,2,2,Logic Error,"Got: 623619	2024-06-01 00:03:08.000	8946	purchase	/docs	4754	{'source':'twitter'}	[]	CA	mobile	\N
878476	","SELECT *
FROM events
WHERE user_id IN (
    SELECT user_id
    FROM users
    WHERE plan = 'enterprise'
)",SELECT * FROM events WHERE user_id IN (SELECT user_id FROM users WHERE plan = 'enterprise') ORDER BY timestamp LIMIT 100,463,41,0.01002,1950
claude-opus-4,t4_06,4,3,2,Logic Error,"Got: 850863	2024-08-01 00:00:37.000	149	pageview	/docs	9698	{'source':'facebook'}	[]	GB	tablet	3393
98473","SELECT *
FROM events
WHERE user_id IN (
    SELECT user_id
    FROM users
    WHERE plan = 'enterprise'
)",SELECT * FROM events WHERE user_id IN (SELECT user_id FROM users WHERE plan = 'enterprise') ORDER BY timestamp LIMIT 100,463,41,0.01002,2027
claude-opus-4,t4_07,4,1,3,,,"SELECT
    u.plan,
    count(e.event_id) / count(DISTINCT e.user_id) AS avg_events_per_user
FROM events e
INNER JOIN users u ON e.user_id = u.user_id
GROUP BY u.plan","WITH user_counts AS (SELECT e.user_id, u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY e.user_id, u.plan) SELECT plan, avg(cnt) AS avg_events_per_user FROM user_counts GROUP BY plan ORDER BY avg_events_per_user DESC",458,72,0.01227,1875
claude-opus-4,t4_07,4,2,3,,,"SELECT
    u.plan,
    count(e.event_id) / countDistinct(e.user_id) AS avg_events_per_user
FROM events e
INNER JOIN users u ON e.user_id = u.user_id
GROUP BY u.plan","WITH user_counts AS (SELECT e.user_id, u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY e.user_id, u.plan) SELECT plan, avg(cnt) AS avg_events_per_user FROM user_counts GROUP BY plan ORDER BY avg_events_per_user DESC",458,72,0.01227,1715
claude-opus-4,t4_07,4,3,3,,,"SELECT
    u.plan,
    count(e.event_id) / countDistinct(e.user_id) AS avg_events_per_user
FROM events e
INNER JOIN users u ON e.user_id = u.user_id
GROUP BY u.plan","WITH user_counts AS (SELECT e.user_id, u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY e.user_id, u.plan) SELECT plan, avg(cnt) AS avg_events_per_user FROM user_counts GROUP BY plan ORDER BY avg_events_per_user DESC",458,72,0.01227,1900
claude-opus-4,t4_08,4,1,3,,,"SELECT u.user_id, u.email, u.created_at, u.plan, u.country
FROM users u
WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01'
  AND u.user_id IN (
    SELECT DISTINCT user_id
    FROM events
    WHERE event_type = 'purchase'
  )","SELECT DISTINCT u.user_id, u.email, u.created_at FROM users AS u INNER JOIN events AS e ON u.user_id = e.user_id WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01' AND e.event_type = 'purchase'",462,103,0.014655,2451
claude-opus-4,t4_08,4,2,3,,,"SELECT u.user_id, u.email, u.created_at, u.plan
FROM users u
WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01'
  AND u.user_id IN (
    SELECT DISTINCT user_id
    FROM events
    WHERE event_type = 'purchase'
  )","SELECT DISTINCT u.user_id, u.email, u.created_at FROM users AS u INNER JOIN events AS e ON u.user_id = e.user_id WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01' AND e.event_type = 'purchase'",462,99,0.014355,953
claude-opus-4,t4_08,4,3,3,,,"SELECT DISTINCT u.user_id, u.email, u.created_at, u.plan
FROM users u
INNER JOIN events e ON u.user_id = e.user_id AND e.event_type = 'purchase'
WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01'","SELECT DISTINCT u.user_id, u.email, u.created_at FROM users AS u INNER JOIN events AS e ON u.user_id = e.user_id WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01' AND e.event_type = 'purchase'",462,94,0.01398,1694
claude-opus-4,t4_09,4,1,3,,,"SELECT country, count() AS user_count
FROM users
WHERE plan = 'pro'
GROUP BY country
ORDER BY user_count DESC
LIMIT 1","SELECT country, count() AS cnt FROM users WHERE plan = 'pro' GROUP BY country ORDER BY cnt DESC LIMIT 1",459,44,0.010185,1841
claude-opus-4,t4_09,4,2,3,,,"SELECT country, count() AS user_count
FROM users
WHERE plan = 'pro'
GROUP BY country
ORDER BY user_count DESC
LIMIT 1","SELECT country, count() AS cnt FROM users WHERE plan = 'pro' GROUP BY country ORDER BY cnt DESC LIMIT 1",459,44,0.010185,855
claude-opus-4,t4_09,4,3,3,,,"SELECT country, count() AS user_count
FROM users
WHERE plan = 'pro'
GROUP BY country
ORDER BY user_count DESC
LIMIT 1","SELECT country, count() AS cnt FROM users WHERE plan = 'pro' GROUP BY country ORDER BY cnt DESC LIMIT 1",459,44,0.010185,1725
claude-opus-4,t4_10,4,1,2,Logic Error,"Got: desktop	8569	61
mobile	6726	59
tablet	5365	56","SELECT
    device,
    user_id,
    event_count
FROM
(
    SELECT
        device,
        user_id,
        count() AS event_count,
        row_number() OVER (PARTITION BY device ORDER BY count() DESC) AS rn
    FROM events
    GROUP BY device, user_id
)
WHERE rn = 1
ORDER BY device","WITH device_user_counts AS (SELECT device, user_id, count() AS cnt FROM events GROUP BY device, user_id) SELECT device, user_id, cnt FROM device_user_counts WHERE (device, cnt) IN (SELECT device, max(cnt) FROM device_user_counts GROUP BY device) ORDER BY device",457,98,0.014205,1730
claude-opus-4,t4_10,4,2,2,Logic Error,"Got: desktop	8569	61
mobile	6726	59
tablet	5365	56","SELECT
    device,
    user_id,
    event_count
FROM
(
    SELECT
        device,
        user_id,
        count() AS event_count,
        row_number() OVER (PARTITION BY device ORDER BY count() DESC) AS rn
    FROM events
    GROUP BY device, user_id
)
WHERE rn = 1
ORDER BY device","WITH device_user_counts AS (SELECT device, user_id, count() AS cnt FROM events GROUP BY device, user_id) SELECT device, user_id, cnt FROM device_user_counts WHERE (device, cnt) IN (SELECT device, max(cnt) FROM device_user_counts GROUP BY device) ORDER BY device",457,98,0.014205,1342
claude-opus-4,t4_10,4,3,2,Logic Error,"Got: desktop	8569	61
mobile	6726	59
tablet	5365	56","SELECT
    device,
    user_id,
    event_count
FROM
(
    SELECT
        device,
        user_id,
        count() AS event_count,
        row_number() OVER (PARTITION BY device ORDER BY count() DESC) AS rn
    FROM events
    GROUP BY device, user_id
)
WHERE rn = 1
ORDER BY device","WITH device_user_counts AS (SELECT device, user_id, count() AS cnt FROM events GROUP BY device, user_id) SELECT device, user_id, cnt FROM device_user_counts WHERE (device, cnt) IN (SELECT device, max(cnt) FROM device_user_counts GROUP BY device) ORDER BY device",457,98,0.014205,1774
claude-opus-4,t5_01,5,1,2,Logic Error,"Got: 276842	2024-02-24 21:54:05.000	8169	pageview	/pricing	\N	{'source':'direct'}	[]	FR	desktop	\N	12
891","SELECT
    *,
    row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS event_number
FROM events","SELECT user_id, event_id, timestamp, row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS rn FROM events ORDER BY user_id, rn LIMIT 100",460,39,0.009825,1707
claude-opus-4,t5_01,5,2,2,Logic Error,"Got: 922606	2024-05-15 00:21:18.000	8039	purchase	/blog	9993	{'campaign':'black_friday','source':'faceboo","SELECT
    *,
    row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS event_number
FROM events","SELECT user_id, event_id, timestamp, row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS rn FROM events ORDER BY user_id, rn LIMIT 100",460,39,0.009825,2026
claude-opus-4,t5_01,5,3,2,Logic Error,"Got: 373907	2024-01-02 08:06:44.000	4	click	/dashboard	\N	{'source':'email'}	[]	BR	mobile	\N	1
44952	2024","SELECT
    *,
    row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS event_number
FROM events","SELECT user_id, event_id, timestamp, row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS rn FROM events ORDER BY user_id, rn LIMIT 100",460,39,0.009825,1848
claude-opus-4,t5_02,5,1,3,,,"SELECT
    day,
    daily_count,
    sum(daily_count) OVER (ORDER BY day) AS running_total
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS daily_count
    FROM events
    WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01'
    GROUP BY day
)
ORDER BY day","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",457,102,0.014505,2417
claude-opus-4,t5_02,5,2,3,,,"SELECT
    date,
    daily_count,
    sum(daily_count) OVER (ORDER BY date) AS running_total
FROM
(
    SELECT
        toDate(timestamp) AS date,
        count() AS daily_count
    FROM events
    WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01'
    GROUP BY date
)
ORDER BY date","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",457,102,0.014505,1095
claude-opus-4,t5_02,5,3,3,,,"SELECT
    date,
    daily_count,
    sum(daily_count) OVER (ORDER BY date) AS running_total
FROM
(
    SELECT
        toDate(timestamp) AS date,
        count() AS daily_count
    FROM events
    WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01'
    GROUP BY date
)
ORDER BY date","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",457,102,0.014505,1028
claude-opus-4,t5_03,5,1,3,,,"SELECT
    day,
    event_count,
    lagInFrame(event_count, 1) OVER (ORDER BY day ASC ROWS BETWEEN 1 PRECEDING AND CURRENT ROW) AS prev_day_event_count
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS event_count
    FROM events
    GROUP BY day
)
ORDER BY day ASC","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",462,105,0.014805,1924
claude-opus-4,t5_03,5,2,3,,,"SELECT
    day,
    event_count,
    lagInFrame(event_count, 1) OVER (ORDER BY day ASC ROWS BETWEEN 1 PRECEDING AND CURRENT ROW) AS prev_day_event_count
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS event_count
    FROM events
    GROUP BY day
)
ORDER BY day","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",462,103,0.014655,2473
claude-opus-4,t5_03,5,3,3,,,"SELECT
    day,
    event_count,
    lagInFrame(event_count, 1) OVER (ORDER BY day ASC ROWS BETWEEN 1 PRECEDING AND CURRENT ROW) AS prev_day_event_count
FROM
(
    SELECT
        toDate(timestamp) AS day,
        count() AS event_count
    FROM events
    GROUP BY day
)
ORDER BY day ASC","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",462,105,0.014805,1642
claude-opus-4,t5_04,5,1,2,Logic Error,"Got: 139299	2024-10-01 00:00:42.000	7817	click	['mobile']	['MOBILE']
509773	2024-10-01 00:01:05.000	8335	","SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    tags,
    arrayMap(x -> upper(x), tags) AS tags_uppercase
FROM events","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",457,55,0.01098,3850
claude-opus-4,t5_04,5,2,2,Logic Error,"Got: 469406	2024-08-01 00:00:27.000	2518	signup	[]	[]
850863	2024-08-01 00:00:37.000	149	pageview	[]	[]
9","SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    tags,
    arrayMap(x -> upper(x), tags) AS tags_uppercase
FROM events","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",457,55,0.01098,1927
claude-opus-4,t5_04,5,3,2,Logic Error,"Got: 276933	2024-04-01 00:00:42.000	5857	logout	['vip_member','mobile']	['VIP_MEMBER','MOBILE']
734343	20","SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    tags,
    arrayMap(x -> upper(x), tags) AS tags_uppercase
FROM events","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",457,55,0.01098,1993
claude-opus-4,t5_05,5,1,3,,,"SELECT
    event_type,
    argMax(user_id, total_duration) AS user_with_longest_duration,
    max(total_duration) AS longest_total_duration
FROM
(
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration
    FROM events
    WHERE duration_ms IS NOT NULL
    GROUP BY event_type, user_id
)
GROUP BY event_type
ORDER BY event_type","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",463,120,0.015945,1792
claude-opus-4,t5_05,5,2,3,,,"SELECT
    event_type,
    argMax(user_id, total_duration) AS user_with_longest_duration,
    max(total_duration) AS longest_total_duration
FROM
(
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration
    FROM events
    WHERE duration_ms IS NOT NULL
    GROUP BY event_type, user_id
)
GROUP BY event_type
ORDER BY event_type","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",463,120,0.015945,1819
claude-opus-4,t5_05,5,3,3,,,"SELECT
    event_type,
    argMax(user_id, total_duration) AS user_with_longest_duration,
    max(total_duration) AS longest_total_duration
FROM
(
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration
    FROM events
    WHERE duration_ms IS NOT NULL
    GROUP BY event_type, user_id
)
GROUP BY event_type
ORDER BY event_type","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",463,120,0.015945,1836
claude-opus-4,t5_06,5,1,2,Logic Error,"Got: 2024-01-01	2811
2024-01-02	2762
2024-01-03	2775
2024-01-04	2690
2024-01-05	2694
2024-01-06	2753
2024","SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01'
GROUP BY day
ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP 1","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM '2024-01-01' TO '2024-02-01' STEP INTERVAL 1 DAY",464,92,0.01386,1834
claude-opus-4,t5_06,5,2,2,Logic Error,"Got: 2024-01-01	2811
2024-01-02	2762
2024-01-03	2775
2024-01-04	2690
2024-01-05	2694
2024-01-06	2753
2024","SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01'
GROUP BY day
ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP 1","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM '2024-01-01' TO '2024-02-01' STEP INTERVAL 1 DAY",464,92,0.01386,1881
claude-opus-4,t5_06,5,3,2,Logic Error,"Got: 2024-01-01	2811
2024-01-02	2762
2024-01-03	2775
2024-01-04	2690
2024-01-05	2694
2024-01-06	2753
2024","SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01'
GROUP BY day
ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP 1","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM '2024-01-01' TO '2024-02-01' STEP INTERVAL 1 DAY",464,92,0.01386,1844
claude-opus-4,t5_07,5,1,2,Logic Error,"Got: 1	['click','logout','pageview','purchase','signup']
2	['click','logout','pageview','purchase','signu","SELECT
    user_id,
    arraySort(groupUniqArray(event_type)) AS event_types
FROM events
GROUP BY user_id
ORDER BY user_id","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",458,48,0.01047,911
claude-opus-4,t5_07,5,2,2,Logic Error,"Got: 1627	['click','logout','pageview','purchase','signup']
9529	['click','logout','pageview','purchase',","SELECT
    user_id,
    arraySort(groupUniqArray(event_type)) AS event_types
FROM events
GROUP BY user_id","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",458,42,0.01002,2042
claude-opus-4,t5_07,5,3,2,Logic Error,"Got: 1627	['click','logout','pageview','purchase','signup']
9529	['click','logout','pageview','purchase',","SELECT
    user_id,
    arraySort(groupUniqArray(event_type)) AS event_types
FROM events
GROUP BY user_id","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",458,42,0.01002,1707
claude-opus-4,t5_08,5,1,2,Logic Error,"Got: 1627	901732	2024-12-29 23:26:55.000	purchase	/dashboard	CA	mobile
9529	728022	2024-12-26 00:08:06.00","SELECT
    user_id,
    argMax(event_id, timestamp) AS last_event_id,
    max(timestamp) AS last_event_timestamp,
    argMax(event_type, timestamp) AS last_event_type,
    argMax(page, timestamp) AS last_page,
    argMax(country, timestamp) AS last_country,
    argMax(device, timestamp) AS last_device
FROM events
GROUP BY user_id","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",455,114,0.015375,1438
claude-opus-4,t5_08,5,2,2,Logic Error,"Got: 1627	901732	2024-12-29 23:26:55.000	purchase	/dashboard
9529	728022	2024-12-26 00:08:06.000	purchase","SELECT
    user_id,
    argMax(event_id, timestamp) AS last_event_id,
    max(timestamp) AS last_event_timestamp,
    argMax(event_type, timestamp) AS last_event_type,
    argMax(page, timestamp) AS last_page
FROM events
GROUP BY user_id","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",455,86,0.013275,1160
claude-opus-4,t5_08,5,3,2,Logic Error,"Got: 1627	901732	2024-12-29 23:26:55.000	purchase	/dashboard	CA	mobile
9529	728022	2024-12-26 00:08:06.00","SELECT
    user_id,
    argMax(event_id, timestamp) AS last_event_id,
    max(timestamp) AS last_event_timestamp,
    argMax(event_type, timestamp) AS last_event_type,
    argMax(page, timestamp) AS last_page,
    argMax(country, timestamp) AS last_country,
    argMax(device, timestamp) AS last_device
FROM events
GROUP BY user_id","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",455,114,0.015375,2234
claude-opus-4,t5_09,5,1,3,,,"WITH hours AS (
    SELECT toDateTime('2024-06-15 00:00:00', 'UTC') + INTERVAL number HOUR AS hour
    FROM numbers(24)
)
SELECT
    h.hour,
    count(e.event_id) AS event_count
FROM hours h
LEFT JOIN events e
    ON toStartOfHour(e.timestamp) = h.hour
    AND toDate(e.timestamp, 'UTC') = '2024-06-15'
GROUP BY h.hour
ORDER BY h.hour","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",471,135,0.01719,1896
claude-opus-4,t5_09,5,2,3,,,"WITH hours AS (
    SELECT toDateTime('2024-06-15 00:00:00', 'UTC') + INTERVAL number HOUR AS hour
    FROM numbers(24)
)
SELECT
    h.hour,
    count(e.event_id) AS event_count
FROM hours h
LEFT JOIN events e
    ON toStartOfHour(e.timestamp) = h.hour
    AND toDate(e.timestamp, 'UTC') = '2024-06-15'
GROUP BY h.hour
ORDER BY h.hour","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",471,135,0.01719,1844
claude-opus-4,t5_09,5,3,3,,,"WITH hours AS (
    SELECT toDateTime('2024-06-15 00:00:00', 'UTC') + INTERVAL number HOUR AS hour
    FROM numbers(24)
)
SELECT
    h.hour,
    count(e.event_id) AS event_count
FROM hours h
LEFT JOIN events e
    ON toStartOfHour(e.timestamp) = h.hour
    AND toDate(e.timestamp, 'UTC') = '2024-06-15'
GROUP BY h.hour
ORDER BY h.hour","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",471,135,0.01719,929
